rgn_id,habitat,health
1,saltmarsh,0.5
1,seagrass,1.0
1,seaice_edge,0.956882715034442
1,seaice_shoreline,0.963966696321858
1,soft_bottom,1.0
2,saltmarsh,0.5
2,seagrass,1.0
2,seaice_edge,0.956882715034442
2,seaice_shoreline,0.963966696321858
2,soft_bottom,1.0
3,saltmarsh,0.5
3,seagrass,1.0
3,seaice_edge,0.956882715034442
3,seaice_shoreline,0.963966696321858
3,soft_bottom,1.0
4,saltmarsh,0.5
4,seagrass,1.0
4,seaice_edge,0.956882715034442
4,seaice_shoreline,0.963966696321858
4,soft_bottom,1.0
5,saltmarsh,0.5
5,seagrass,1.0
5,seaice_edge,0.956882715034442
5,seaice_shoreline,0.963966696321858
5,soft_bottom,1.0
